MAZ,TAZ,COUNTY,county_name
316571,300398,4,Alameda
316578,300643,4,Alameda
316580,300362,4,Alameda
316586,300369,4,Alameda
316588,300145,4,Alameda
316589,300628,4,Alameda
316590,301012,4,Alameda
316592,300865,4,Alameda
316593,300182,4,Alameda
316594,300350,4,Alameda
316596,301104,4,Alameda
316609,300879,4,Alameda
316610,300501,4,Alameda
316618,300276,4,Alameda
316622,300461,4,Alameda
316625,300736,4,Alameda
316633,300246,4,Alameda
316635,300784,4,Alameda
316639,300356,4,Alameda
316640,300824,4,Alameda
316643,300359,4,Alameda
316644,300736,4,Alameda
316645,300462,4,Alameda
316650,300464,4,Alameda
316651,300784,4,Alameda
316655,300506,4,Alameda
316657,300074,4,Alameda
316659,300480,4,Alameda
316660,300670,4,Alameda
316661,300958,4,Alameda
316663,300152,4,Alameda
316664,300620,4,Alameda
316665,300620,4,Alameda
316666,300620,4,Alameda
316667,300485,4,Alameda
316668,300239,4,Alameda
316671,300691,4,Alameda
316673,301059,4,Alameda
316674,300899,4,Alameda
316676,300028,4,Alameda
316677,300028,4,Alameda
316678,300378,4,Alameda
316679,300473,4,Alameda
316680,301059,4,Alameda
316681,301048,4,Alameda
316682,300103,4,Alameda
316684,300103,4,Alameda
316685,300102,4,Alameda
316686,300102,4,Alameda
316688,300825,4,Alameda
316692,300223,4,Alameda
316693,300139,4,Alameda
316695,300174,4,Alameda
316701,300378,4,Alameda
316702,300758,4,Alameda
316709,300015,4,Alameda
316710,300067,4,Alameda
316712,300517,4,Alameda
316713,300469,4,Alameda
316716,300042,4,Alameda
316721,300607,4,Alameda
316722,300607,4,Alameda
316723,300056,4,Alameda
316724,300940,4,Alameda
316729,300615,4,Alameda
316733,300592,4,Alameda
316735,301026,4,Alameda
316736,300592,4,Alameda
316747,300180,4,Alameda
316750,300180,4,Alameda
316762,300269,4,Alameda
316766,300269,4,Alameda
316767,300269,4,Alameda
316768,300978,4,Alameda
316771,300881,4,Alameda
316772,300881,4,Alameda
316775,300211,4,Alameda
316778,300527,4,Alameda
316779,300930,4,Alameda
316781,300848,4,Alameda
316789,300991,4,Alameda
316791,300478,4,Alameda
316799,301106,4,Alameda
316804,300463,4,Alameda
316809,300430,4,Alameda
316810,300430,4,Alameda
316826,300433,4,Alameda
316829,300065,4,Alameda
316832,300105,4,Alameda
316834,300010,4,Alameda
316835,300814,4,Alameda
316838,300194,4,Alameda
316840,300445,4,Alameda
316846,301019,4,Alameda
316848,301016,4,Alameda
316849,300094,4,Alameda
316850,300094,4,Alameda
316851,300118,4,Alameda
316853,300241,4,Alameda
316854,301016,4,Alameda
316857,300066,4,Alameda
316858,300575,4,Alameda
316864,300237,4,Alameda
316865,300240,4,Alameda
316868,300232,4,Alameda
316869,300092,4,Alameda
316871,301093,4,Alameda
316876,300284,4,Alameda
316880,300235,4,Alameda
316885,300113,4,Alameda
316893,300761,4,Alameda
316894,300028,4,Alameda
316903,300061,4,Alameda
316905,300287,4,Alameda
316907,300660,4,Alameda
316909,300156,4,Alameda
316912,300126,4,Alameda
316913,300149,4,Alameda
316914,300022,4,Alameda
316915,300845,4,Alameda
316916,300845,4,Alameda
316918,300791,4,Alameda
316921,300095,4,Alameda
316925,300061,4,Alameda
316928,300287,4,Alameda
316930,300562,4,Alameda
316932,300791,4,Alameda
316937,300691,4,Alameda
316945,300089,4,Alameda
316948,301005,4,Alameda
316951,300170,4,Alameda
316952,300303,4,Alameda
316954,300899,4,Alameda
316957,300072,4,Alameda
316961,300331,4,Alameda
316963,300312,4,Alameda
316971,300023,4,Alameda
316972,300023,4,Alameda
316974,301007,4,Alameda
316975,300708,4,Alameda
316976,300300,4,Alameda
316977,300206,4,Alameda
316980,300206,4,Alameda
316983,300815,4,Alameda
317001,300129,4,Alameda
317002,300421,4,Alameda
317003,300062,4,Alameda
317005,300147,4,Alameda
317008,300798,4,Alameda
317010,300866,4,Alameda
317011,300048,4,Alameda
317014,301031,4,Alameda
317025,300255,4,Alameda
317026,300221,4,Alameda
317034,300665,4,Alameda
317035,301042,4,Alameda
317036,300665,4,Alameda
317037,300665,4,Alameda
317038,300613,4,Alameda
317039,300613,4,Alameda
317040,301045,4,Alameda
317041,300631,4,Alameda
317043,300050,4,Alameda
317044,300050,4,Alameda
317045,300614,4,Alameda
317047,300050,4,Alameda
317049,300614,4,Alameda
317054,300673,4,Alameda
317055,300642,4,Alameda
317056,300644,4,Alameda
317057,300644,4,Alameda
317058,300179,4,Alameda
317059,300830,4,Alameda
317063,300645,4,Alameda
317065,300646,4,Alameda
317068,300755,4,Alameda
317073,301116,4,Alameda
317075,300674,4,Alameda
317080,300412,4,Alameda
317086,300981,4,Alameda
317087,300981,4,Alameda
317088,300935,4,Alameda
317090,300198,4,Alameda
317092,300981,4,Alameda
317093,300081,4,Alameda
317094,300968,4,Alameda
317095,300968,4,Alameda
317097,300966,4,Alameda
317098,300982,4,Alameda
317101,300390,4,Alameda
317102,300659,4,Alameda
317103,300980,4,Alameda
317105,300996,4,Alameda
317107,300996,4,Alameda
317115,300142,4,Alameda
317116,300542,4,Alameda
317119,300542,4,Alameda
317120,300540,4,Alameda
317121,301098,4,Alameda
317122,300276,4,Alameda
317124,300543,4,Alameda
317131,300276,4,Alameda
317137,300218,4,Alameda
317144,300923,4,Alameda
317146,301014,4,Alameda
317147,300900,4,Alameda
317149,300039,4,Alameda
317151,300039,4,Alameda
317152,300082,4,Alameda
317154,300040,4,Alameda
317156,300082,4,Alameda
317158,300402,4,Alameda
317162,300381,4,Alameda
317165,300734,4,Alameda
317166,300686,4,Alameda
317169,300401,4,Alameda
317170,300786,4,Alameda
317178,300428,4,Alameda
317183,300097,4,Alameda
317189,300816,4,Alameda
317192,300816,4,Alameda
317194,301068,4,Alameda
317197,300101,4,Alameda
317198,300049,4,Alameda
317200,300240,4,Alameda
317202,300104,4,Alameda
317203,300800,4,Alameda
317205,300762,4,Alameda
317206,300758,4,Alameda
317210,300802,4,Alameda
317212,300708,4,Alameda
317214,300836,4,Alameda
317215,300836,4,Alameda
317217,300836,4,Alameda
317223,300480,4,Alameda
317226,300918,4,Alameda
317228,300820,4,Alameda
317233,300172,4,Alameda
317235,300816,4,Alameda
317237,300758,4,Alameda
317238,300850,4,Alameda
317239,300699,4,Alameda
317240,300530,4,Alameda
317241,300005,4,Alameda
317242,300878,4,Alameda
317243,300572,4,Alameda
317244,300476,4,Alameda
317245,300572,4,Alameda
317246,300572,4,Alameda
317249,300702,4,Alameda
317250,300937,4,Alameda
317255,301065,4,Alameda
317256,300054,4,Alameda
317257,300700,4,Alameda
317259,300846,4,Alameda
317266,300663,4,Alameda
317269,300029,4,Alameda
317270,300599,4,Alameda
317271,300245,4,Alameda
317272,300245,4,Alameda
317273,300029,4,Alameda
317275,300586,4,Alameda
317277,300992,4,Alameda
317280,300724,4,Alameda
317283,300764,4,Alameda
317285,300642,4,Alameda
317286,300411,4,Alameda
317287,300880,4,Alameda
317288,301049,4,Alameda
317293,300725,4,Alameda
317299,301105,4,Alameda
317302,300210,4,Alameda
317303,300208,4,Alameda
317308,300318,4,Alameda
317309,300584,4,Alameda
317311,301114,4,Alameda
317312,300367,4,Alameda
317316,300215,4,Alameda
317318,300966,4,Alameda
317321,300884,4,Alameda
317323,300983,4,Alameda
317325,300628,4,Alameda
317327,300202,4,Alameda
317331,300922,4,Alameda
317334,300348,4,Alameda
317335,300906,4,Alameda
317341,300428,4,Alameda
317343,300464,4,Alameda
317344,300030,4,Alameda
317346,300034,4,Alameda
317347,300462,4,Alameda
317348,301041,4,Alameda
317357,300959,4,Alameda
317358,300301,4,Alameda
317360,301005,4,Alameda
317361,301007,4,Alameda
317362,300026,4,Alameda
317363,300621,4,Alameda
317365,300147,4,Alameda
317366,301000,4,Alameda
317369,300816,4,Alameda
317371,300816,4,Alameda
317372,300816,4,Alameda
317373,300506,4,Alameda
317374,300506,4,Alameda
317378,301033,4,Alameda
317379,301033,4,Alameda
317380,301008,4,Alameda
317381,300768,4,Alameda
317382,301006,4,Alameda
317383,300443,4,Alameda
317386,300574,4,Alameda
317388,300125,4,Alameda
317395,300289,4,Alameda
317398,300227,4,Alameda
317400,300816,4,Alameda
317402,300444,4,Alameda
317403,300482,4,Alameda
317416,300042,4,Alameda
317418,300042,4,Alameda
317419,300437,4,Alameda
317420,300615,4,Alameda
317421,300616,4,Alameda
317428,300669,4,Alameda
317437,300633,4,Alameda
317438,300548,4,Alameda
317440,300549,4,Alameda
317441,300844,4,Alameda
317443,300779,4,Alameda
317445,300605,4,Alameda
317446,300180,4,Alameda
317449,300497,4,Alameda
317451,300508,4,Alameda
317452,300777,4,Alameda
317455,300599,4,Alameda
317456,300180,4,Alameda
317457,300645,4,Alameda
317462,300978,4,Alameda
317464,300978,4,Alameda
317467,300144,4,Alameda
317475,300032,4,Alameda
317484,300449,4,Alameda
317488,300932,4,Alameda
317490,300318,4,Alameda
317491,300449,4,Alameda
317492,300349,4,Alameda
317494,300936,4,Alameda
317500,301108,4,Alameda
317501,300487,4,Alameda
317503,300786,4,Alameda
317510,300626,4,Alameda
317516,300417,4,Alameda
317525,300204,4,Alameda
317526,300065,4,Alameda
317527,300945,4,Alameda
317529,300956,4,Alameda
317531,300619,4,Alameda
317535,300941,4,Alameda
317539,300834,4,Alameda
317541,300821,4,Alameda
317544,300287,4,Alameda
317546,300235,4,Alameda
317557,300118,4,Alameda
317559,301048,4,Alameda
317566,300958,4,Alameda
317568,300192,4,Alameda
317569,300195,4,Alameda
317570,300444,4,Alameda
317574,300796,4,Alameda
317576,300341,4,Alameda
317578,300441,4,Alameda
317580,300235,4,Alameda
317585,301035,4,Alameda
317587,300332,4,Alameda
317588,300289,4,Alameda
317591,300332,4,Alameda
317593,301001,4,Alameda
317595,300816,4,Alameda
317600,300561,4,Alameda
317604,300171,4,Alameda
317610,300009,4,Alameda
317611,300176,4,Alameda
317618,300423,4,Alameda
317619,300062,4,Alameda
317625,300283,4,Alameda
317630,300752,4,Alameda
317632,300753,4,Alameda
317634,300352,4,Alameda
317635,300015,4,Alameda
317637,300565,4,Alameda
317642,300320,4,Alameda
317644,300469,4,Alameda
317647,300519,4,Alameda
317648,300522,4,Alameda
317650,300804,4,Alameda
317652,300129,4,Alameda
317653,300068,4,Alameda
317658,300752,4,Alameda
317662,300523,4,Alameda
317664,300525,4,Alameda
317665,300523,4,Alameda
317667,300530,4,Alameda
317668,300351,4,Alameda
317674,301046,4,Alameda
317676,301042,4,Alameda
317677,300169,4,Alameda
317679,300244,4,Alameda
317680,300652,4,Alameda
317683,300394,4,Alameda
317685,300721,4,Alameda
317687,300721,4,Alameda
317688,300053,4,Alameda
317689,300008,4,Alameda
317691,301065,4,Alameda
317694,300607,4,Alameda
317695,300342,4,Alameda
317696,300342,4,Alameda
317698,300056,4,Alameda
317702,300122,4,Alameda
317705,300774,4,Alameda
317706,300773,4,Alameda
317707,301077,4,Alameda
317711,301045,4,Alameda
317716,300911,4,Alameda
317717,300395,4,Alameda
317718,300050,4,Alameda
317719,300340,4,Alameda
317726,300959,4,Alameda
317731,300444,4,Alameda
317741,300282,4,Alameda
317742,300256,4,Alameda
317744,300243,4,Alameda
317747,301042,4,Alameda
317748,301042,4,Alameda
317749,300655,4,Alameda
317751,300632,4,Alameda
317752,301044,4,Alameda
317753,300446,4,Alameda
317754,300650,4,Alameda
317755,300650,4,Alameda
317757,300654,4,Alameda
317758,300244,4,Alameda
317759,300654,4,Alameda
317760,300244,4,Alameda
317761,300361,4,Alameda
317767,300643,4,Alameda
317769,300338,4,Alameda
317771,300994,4,Alameda
317772,300438,4,Alameda
317773,300454,4,Alameda
317774,300555,4,Alameda
317775,300409,4,Alameda
317779,300962,4,Alameda
317780,301028,4,Alameda
317782,300388,4,Alameda
317784,300426,4,Alameda
317787,301020,4,Alameda
317791,300643,4,Alameda
317792,300876,4,Alameda
317793,300449,4,Alameda
317797,300849,4,Alameda
317798,300849,4,Alameda
317801,300210,4,Alameda
317802,300978,4,Alameda
317803,300966,4,Alameda
317806,300966,4,Alameda
317809,300944,4,Alameda
317811,300540,4,Alameda
317812,300540,4,Alameda
317817,300914,4,Alameda
317818,300914,4,Alameda
317821,300933,4,Alameda
317822,300876,4,Alameda
317823,300220,4,Alameda
317836,300908,4,Alameda
317839,300217,4,Alameda
317841,300220,4,Alameda
317843,300687,4,Alameda
317850,300687,4,Alameda
317855,300132,4,Alameda
317856,300037,4,Alameda
317860,300626,4,Alameda
317863,300684,4,Alameda
317874,300481,4,Alameda
317878,300481,4,Alameda
317879,300096,4,Alameda
317880,300789,4,Alameda
317883,301048,4,Alameda
317884,300096,4,Alameda
317885,300939,4,Alameda
317888,300888,4,Alameda
317889,300098,4,Alameda
317893,300836,4,Alameda
317894,300867,4,Alameda
317897,300754,4,Alameda
317899,300841,4,Alameda
317901,300354,4,Alameda
317902,300858,4,Alameda
317905,300858,4,Alameda
317907,300836,4,Alameda
317908,300661,4,Alameda
317911,300836,4,Alameda
317912,300568,4,Alameda
317913,300568,4,Alameda
317914,300568,4,Alameda
317917,300139,4,Alameda
317920,300061,4,Alameda
317928,300813,4,Alameda
317930,300796,4,Alameda
317933,300049,4,Alameda
317934,300099,4,Alameda
317935,300066,4,Alameda
317937,300473,4,Alameda
317942,300119,4,Alameda
317944,300121,4,Alameda
317946,300053,4,Alameda
317947,300695,4,Alameda
317948,300697,4,Alameda
317949,300847,4,Alameda
317950,300394,4,Alameda
317951,300394,4,Alameda
317953,300701,4,Alameda
317955,300053,4,Alameda
317956,300873,4,Alameda
317958,300002,4,Alameda
317959,300002,4,Alameda
317962,301070,4,Alameda
317965,300070,4,Alameda
317969,300590,4,Alameda
317974,300893,4,Alameda
317976,301029,4,Alameda
317979,300641,4,Alameda
317984,300776,4,Alameda
317985,300178,4,Alameda
317987,300366,4,Alameda
317994,300843,4,Alameda
317996,300330,4,Alameda
317997,300883,4,Alameda
317998,300330,4,Alameda
317999,300330,4,Alameda
318000,300870,4,Alameda
318001,300870,4,Alameda
318004,300780,4,Alameda
318005,300310,4,Alameda
318009,300870,4,Alameda
318016,300422,4,Alameda
318019,300983,4,Alameda
318023,300536,4,Alameda
318024,300884,4,Alameda
318034,300400,4,Alameda
318035,300400,4,Alameda
318036,300967,4,Alameda
318044,300036,4,Alameda
318065,300509,4,Alameda
318079,300576,4,Alameda
318080,300662,4,Alameda
318081,300172,4,Alameda
318082,300021,4,Alameda
318085,301032,4,Alameda
318088,300835,4,Alameda
318089,300191,4,Alameda
318091,300131,4,Alameda
318096,301005,4,Alameda
318097,300973,4,Alameda
318099,301017,4,Alameda
318100,301033,4,Alameda
318103,300963,4,Alameda
318108,300125,4,Alameda
318111,300484,4,Alameda
318113,300484,4,Alameda
318114,300231,4,Alameda
318116,300287,4,Alameda
318120,300816,4,Alameda
318126,300152,4,Alameda
318127,300115,4,Alameda
318128,300221,4,Alameda
318129,300855,4,Alameda
318130,300393,4,Alameda
318145,300062,4,Alameda
318148,301047,4,Alameda
318150,300042,4,Alameda
318151,301064,4,Alameda
318155,300750,4,Alameda
318158,300052,4,Alameda
318163,300719,4,Alameda
318166,300551,4,Alameda
318167,300439,4,Alameda
318168,300559,4,Alameda
318169,300602,4,Alameda
318170,300778,4,Alameda
318177,300674,4,Alameda
318178,300674,4,Alameda
318180,300885,4,Alameda
318182,300547,4,Alameda
318184,300427,4,Alameda
318191,300645,4,Alameda
318193,301028,4,Alameda
318199,300144,4,Alameda
318202,300879,4,Alameda
318203,300879,4,Alameda
318205,300371,4,Alameda
318208,300183,4,Alameda
318210,300183,4,Alameda
318212,300897,4,Alameda
318213,300314,4,Alameda
318217,300389,4,Alameda
318218,300076,4,Alameda
318220,300659,4,Alameda
318221,300849,4,Alameda
318224,300886,4,Alameda
318228,300198,4,Alameda
318238,300402,4,Alameda
318241,300436,4,Alameda
318242,300463,4,Alameda
318253,300941,4,Alameda
318254,300332,4,Alameda
318255,300024,4,Alameda
318256,300332,4,Alameda
318257,300097,4,Alameda
318258,300789,4,Alameda
318260,300112,4,Alameda
318261,300088,4,Alameda
318262,300111,4,Alameda
318263,300691,4,Alameda
318264,300693,4,Alameda
318265,300899,4,Alameda
318267,300025,4,Alameda
318269,301094,4,Alameda
318273,301093,4,Alameda
318276,300444,4,Alameda
318280,300708,4,Alameda
318282,300961,4,Alameda
318288,300423,4,Alameda
318291,300468,4,Alameda
318292,300154,4,Alameda
318295,300062,4,Alameda
318296,300062,4,Alameda
318300,300019,4,Alameda
318301,300019,4,Alameda
318304,300566,4,Alameda
318306,300976,4,Alameda
318320,300062,4,Alameda
318322,300062,4,Alameda
318339,300975,4,Alameda
318340,300523,4,Alameda
318341,300063,4,Alameda
318342,300283,4,Alameda
318345,300063,4,Alameda
318346,301042,4,Alameda
318352,300631,4,Alameda
318355,300664,4,Alameda
318357,300042,4,Alameda
318358,300042,4,Alameda
318359,300042,4,Alameda
318360,300042,4,Alameda
318362,300184,4,Alameda
318365,300615,4,Alameda
318366,300050,4,Alameda
318367,300615,4,Alameda
318369,300616,4,Alameda
318371,301064,4,Alameda
318374,300652,4,Alameda
318375,301065,4,Alameda
318377,300873,4,Alameda
318378,300937,4,Alameda
318380,300614,4,Alameda
318381,301073,4,Alameda
318382,300632,4,Alameda
318383,300531,4,Alameda
318390,301063,4,Alameda
318394,301116,4,Alameda
318399,300143,4,Alameda
318403,300640,4,Alameda
318405,300257,4,Alameda
318406,300398,4,Alameda
318407,300257,4,Alameda
318408,300728,4,Alameda
318409,300642,4,Alameda
318410,300642,4,Alameda
318413,300723,4,Alameda
318414,300987,4,Alameda
318416,300515,4,Alameda
318418,300297,4,Alameda
318419,300984,4,Alameda
318420,300242,4,Alameda
318421,300338,4,Alameda
318422,300776,4,Alameda
318425,300413,4,Alameda
318426,300673,4,Alameda
318427,300673,4,Alameda
318428,300830,4,Alameda
318430,300291,4,Alameda
318431,300361,4,Alameda
318434,300726,4,Alameda
318435,300726,4,Alameda
318438,300633,4,Alameda
318440,301025,4,Alameda
318444,300493,4,Alameda
318448,300586,4,Alameda
318451,300675,4,Alameda
318454,300779,4,Alameda
318457,300600,4,Alameda
318464,301028,4,Alameda
318465,300779,4,Alameda
318470,300074,4,Alameda
318472,300441,4,Alameda
318473,300845,4,Alameda
318476,300387,4,Alameda
318480,300048,4,Alameda
318491,300244,4,Alameda
318495,300042,4,Alameda
318498,300042,4,Alameda
318499,300184,4,Alameda
318503,300042,4,Alameda
318505,301064,4,Alameda
318506,301064,4,Alameda
318508,300703,4,Alameda
318510,300340,4,Alameda
318513,300592,4,Alameda
318514,300724,4,Alameda
318515,300601,4,Alameda
318517,301022,4,Alameda
318519,300602,4,Alameda
318520,300602,4,Alameda
318521,300602,4,Alameda
318522,300676,4,Alameda
318523,300673,4,Alameda
318525,300186,4,Alameda
318531,300895,4,Alameda
318533,300497,4,Alameda
318536,300779,4,Alameda
318545,300135,4,Alameda
318547,300144,4,Alameda
318548,300144,4,Alameda
318552,300431,4,Alameda
318558,300494,4,Alameda
318560,300453,4,Alameda
318561,300536,4,Alameda
318567,300932,4,Alameda
318573,300201,4,Alameda
318575,300541,4,Alameda
318581,300348,4,Alameda
318584,300218,4,Alameda
318586,300926,4,Alameda
318588,300540,4,Alameda
318591,300934,4,Alameda
318594,300269,4,Alameda
318596,300219,4,Alameda
318599,300838,4,Alameda
318602,300924,4,Alameda
318604,300450,4,Alameda
318606,300430,4,Alameda
318608,300583,4,Alameda
318609,300583,4,Alameda
318611,300583,4,Alameda
318615,300132,4,Alameda
318618,301041,4,Alameda
318620,300509,4,Alameda
318622,300690,4,Alameda
318631,301027,4,Alameda
318636,300461,4,Alameda
318642,300402,4,Alameda
318644,300225,4,Alameda
318645,300225,4,Alameda
318647,300762,4,Alameda
318648,300762,4,Alameda
318649,300136,4,Alameda
318650,300136,4,Alameda
318652,300289,4,Alameda
318653,300289,4,Alameda
318655,300149,4,Alameda
318656,300284,4,Alameda
318657,300481,4,Alameda
318658,300480,4,Alameda
318659,300284,4,Alameda
318662,300023,4,Alameda
318664,300561,4,Alameda
318665,300622,4,Alameda
318666,300098,4,Alameda
318671,300170,4,Alameda
318674,300377,4,Alameda
318676,300466,4,Alameda
318677,301089,4,Alameda
318678,301090,4,Alameda
318679,300803,4,Alameda
318680,300803,4,Alameda
318683,300799,4,Alameda
318684,300799,4,Alameda
318685,300839,4,Alameda
318686,300795,4,Alameda
318687,300344,4,Alameda
318690,300899,4,Alameda
318691,300049,4,Alameda
318694,300716,4,Alameda
318696,300282,4,Alameda
318700,300376,4,Alameda
318702,300240,4,Alameda
318703,301092,4,Alameda
318712,300718,4,Alameda
318714,300607,4,Alameda
