"GEOID10","maz","taz"
"060971538072053",713142,700359
"060971538072054",713142,700359
"060971538081000",712323,700300
"060971538081001",713962,700300
"060971538081002",710712,700300
"060971538081003",717040,700300
"060971538081004",712805,700300
"060971538081005",712805,700300
"060971538081006",715842,700300
"060971538081007",714408,700300
"060971538081008",714408,700300
"060971538081009",714408,700300
"060971538081010",712323,700300
"060971538081011",715712,700300
"060971538081012",715712,700300
"060971538081013",715712,700300
"060971538081014",715712,700300
"060971538081015",712805,700300
"060971538081016",712805,700300
"060971538081017",715712,700300
"060971538081018",710712,700300
"060971538081019",710712,700300
"060971538081020",710712,700300
"060971538081021",710712,700300
"060971538081022",713962,700300
"060971538081023",713962,700300
"060971538081024",713962,700300
"060971538081025",719668,700300
"060971538081026",719668,700300
"060971538081027",712805,700300
"060971538081028",712805,700300
"060971538081029",713964,700300
"060971538081030",713964,700300
"060971538081031",713964,700300
"060971538081032",713964,700300
"060971538081033",713964,700300
"060971538081034",710712,700300
"060971538081035",712805,700300
"060971538082000",717031,700366
"060971538082001",717031,700366
"060971538082002",717031,700366
"060971538082003",717031,700366
"060971538082004",717309,700366
"060971538082005",717309,700366
"060971538082006",717031,700366
"060971538083000",713698,700330
"060971538083001",714040,700330
"060971538083002",713070,700330
"060971538083003",711092,700330
"060971538083004",714326,700330
"060971538083005",713698,700330
"060971538083006",713698,700330
"060971538083007",711986,700330
"060971538083008",718748,700330
"060971538083009",718748,700330
"060971538083010",718748,700330
"060971538083011",711986,700330
"060971538083012",711407,700330
"060971538083013",711986,700330
"060971538083014",711986,700330
"060971538083015",711407,700330
"060971538083016",712330,700330
"060971538083017",711407,700330
"060971538083018",711407,700330
"060971538083019",711407,700330
"060971538083020",713622,700330
"060971538083021",713622,700330
"060971538083022",714326,700330
"060971538091000",714096,700035
"060971538091001",714096,700035
"060971538091002",714096,700035
"060971538091003",719770,700035
"060971538091004",717544,700035
"060971538091005",712070,700035
"060971538091006",717544,700035
"060971538091007",710246,700035
"060971538091008",710246,700035
"060971538091009",717544,700035
"060971538091010",719770,700035
"060971538091011",719770,700035
"060971538091012",710324,700035
"060971538091013",710324,700035
"060971538091014",710324,700035
"060971538091015",710324,700035
"060971538091016",710324,700035
"060971538091017",710324,700035
"060971538091018",710324,700035
"060971538091019",710324,700035
"060971538091020",710324,700035
"060971538091021",710324,700035
"060971538091022",711581,700035
"060971538091023",711581,700035
"060971538091024",710324,700035
"060971538091025",714096,700035
"060971538091026",714096,700035
"060971538091027",714096,700035
"060971538091028",710246,700035
"060971538091029",710246,700035
"060971538091030",710246,700035
"060971538091031",710246,700035
"060971538091032",711581,700035
"060971538091033",711581,700035
"060971538091034",711581,700035
"060971538092000",714890,700062
"060971538092001",714890,700062
"060971538092002",714890,700062
"060971538092003",712409,700062
"060971538092004",714890,700062
"060971538092005",712410,700062
"060971538092006",712410,700062
"060971538092007",711406,700062
"060971538092008",711406,700062
"060971538092009",714409,700062
"060971538092010",714409,700062
"060971538092011",712410,700062
"060971538092012",711985,700062
"060971538093000",715078,700331
"060971538093001",717244,700331
"060971538093002",717244,700331
"060971538093003",717244,700331
"060971538093004",715078,700331
"060971538093005",715078,700331
"060971538093006",715078,700331
"060971538093007",715078,700331
"060971538093008",715078,700331
"060971538093009",715078,700331
"060971538093010",715078,700331
"060971538093011",712653,700331
"060971538093012",712653,700331
"060971538093013",712653,700331
"060971538093014",712653,700331
"060971538093015",712653,700331
"060971538093016",712653,700331
"060971538093017",715078,700331
"060971539011000",715264,700367
"060971539011001",715264,700367
"060971539011002",715099,700367
"060971539011003",715264,700367
"060971539011004",715099,700367
"060971539011005",715099,700367
"060971539011006",715264,700367
"060971539011007",715264,700367
"060971539011008",715264,700367
"060971539011009",715264,700367
"060971539011010",715264,700367
"060971539011011",715264,700367
"060971539011012",715264,700367
"060971539011013",715264,700367
"060971539011014",715379,700367
"060971539011015",715099,700367
"060971539011016",715379,700367
"060971539011017",719976,700367
"060971539011018",715379,700367
"060971539011019",719976,700367
"060971539011020",719976,700367
"060971539011021",719976,700367
"060971539011022",719976,700367
"060971539011023",719976,700367
"060971539011024",719976,700367
"060971539011025",715187,700367
"060971539011026",715379,700367
"060971539011027",715379,700367
"060971539011028",715379,700367
"060971539011029",710782,700367
"060971539011030",715559,700367
"060971539011031",715559,700367
"060971539011032",715559,700367
"060971539011033",715559,700367
"060971539011034",715559,700367
"060971539011035",715559,700367
"060971539011036",715559,700367
"060971539011037",715559,700367
"060971539011038",717538,700367
"060971539011039",717538,700367
"060971539011040",717538,700367
"060971539011041",717538,700367
"060971539011042",717538,700367
"060971539011043",710782,700367
"060971539011044",710782,700367
"060971539011045",710782,700367
"060971539011046",717538,700367
"060971539011047",717538,700367
"060971539011048",715732,700367
"060971539011049",715099,700367
"060971539011050",720207,700367
"060971539011051",720207,700367
"060971539011052",715099,700367
"060971539011053",715099,700367
"060971539011054",715099,700367
"060971539011055",715099,700367
"060971539011056",715099,700367
"060971539011057",715099,700367
"060971539011058",715099,700367
"060971539011059",720207,700367
"060971539011060",715559,700367
"060971539011061",720207,700367
"060971539011062",712556,700367
"060971539011063",712556,700367
"060971539012000",716611,700334
"060971539012001",716611,700334
"060971539012002",716611,700334
"060971539012003",716611,700334
"060971539012004",716611,700334
"060971539012005",716611,700334
"060971539012006",716611,700334
"060971539012007",716611,700334
"060971539012008",716611,700334
"060971539012009",716611,700334
"060971539012010",715708,700334
"060971539012011",716611,700334
"060971539012012",710786,700334
"060971539012013",710786,700334
"060971539012014",710786,700334
"060971539012015",710786,700334
"060971539012016",710786,700334
"060971539013000",715380,700335
"060971539013001",715380,700335
"060971539013002",715380,700335
"060971539013003",715380,700335
"060971539013004",715380,700335
"060971539013005",715380,700335
"060971539013006",715380,700335
"060971539013007",715380,700335
"060971539013008",715380,700335
"060971539013009",713478,700335
"060971539013010",714777,700335
"060971539013011",715188,700335
"060971539013012",710707,700335
"060971539013013",710707,700335
"060971539013014",719974,700335
"060971539013015",715263,700335
"060971539013016",720078,700335
"060971539013017",720078,700335
"060971539013018",720078,700335
"060971539013019",715490,700335
"060971539013020",720078,700335
"060971539013021",720078,700335
"060971539013022",719974,700335
"060971539013023",713703,700335
"060971539013024",713703,700335
"060971539013025",713703,700335
"060971539013026",713703,700335
"060971539013027",720078,700335
"060971539013028",712978,700335
"060971539013029",713703,700335
"060971539013030",713703,700335
"060971539013031",713703,700335
"060971539013032",714777,700335
"060971539013033",715380,700335
"060971539013034",715189,700335
"060971539013035",710707,700335
"060971539013036",710707,700335
"060971539013037",719977,700335
"060971539013038",719977,700335
"060971539013039",715190,700335
"060971539013040",715190,700335
"060971539013041",715190,700335
"060971539013042",714777,700335
"060971539013043",715190,700335
"060971539013044",718299,700335
"060971539013045",718299,700335
"060971539014000",713879,700332
"060971539014001",713879,700332
"060971539014002",716454,700332
"060971539014003",716454,700332
"060971539014004",716454,700332
"060971539014005",716454,700332
"060971539014006",716454,700332
"060971539014007",716454,700332
"060971539014008",716454,700332
"060971539014009",716454,700332
"060971539014010",716454,700332
"060971539014011",716454,700332
"060971539014012",713879,700332
"060971539014013",710323,700332
"060971539014014",710323,700332
"060971539014015",710323,700332
"060971539014016",710323,700332
"060971539014017",710781,700332
"060971539014018",713146,700332
"060971539014019",715734,700332
"060971539014020",715734,700332
"060971539014021",715734,700332
"060971539014022",715734,700332
"060971539014023",710858,700332
"060971539014024",710858,700332
"060971539014025",710858,700332
"060971539014026",710858,700332
"060971539014027",710858,700332
"060971539014028",710323,700332
"060971539014029",710858,700332
"060971539014030",710858,700332
"060971539014031",710858,700332
"060971539014032",710858,700332
"060971539014033",717540,700332
"060971539014034",717540,700332
"060971539014035",712648,700332
"060971539014036",713618,700332
"060971539014037",713618,700332
"060971539014038",713618,700332
"060971539014039",713618,700332
"060971539014040",713618,700332
"060971539014041",710781,700332
"060971539021000",720079,700065
"060971539021001",717110,700065
"060971539021002",717110,700065
"060971539021003",717110,700065
"060971539021004",716372,700065
"060971539021005",717110,700065
"060971539021006",717110,700065
"060971539021007",714525,700065
"060971539021008",714525,700065
"060971539021009",714525,700065
"060971539021010",710016,700065
"060971539021011",717530,700065
"060971539021012",717530,700065
"060971539021013",716373,700065
"060971539021014",710109,700065
"060971539021015",710109,700065
"060971539021016",720195,700065
"060971539021017",716376,700065
"060971539021018",716376,700065
"060971539021019",713543,700065
"060971539021020",713543,700065
"060971539021021",720197,700065
"060971539021022",716377,700064
"060971539021023",714519,700064
"060971539021024",716377,700064
"060971539021025",715395,700065
"060971539021026",713543,700065
"060971539021027",710470,700064
"060971539021028",710470,700064
"060971539021029",710470,700064
"060971539021030",715390,700064
"060971539021031",714525,700065
"060971539021032",714525,700065
"060971539021033",718874,700064
